CVE ID,Status,Retrieval Time (s),CWE Count,Alt Terms Count,Sparse Count,Dense Count,Graph Count
CVE-2024-51112,SUCCESS,4.97,10,1,7,1,1
CVE-2024-51114,SUCCESS,4.70,10,0,8,1,1
CVE-2024-51115,SUCCESS,5.26,10,2,6,1,1
CVE-2024-51123,SUCCESS,5.85,10,0,8,1,1
CVE-2024-51135,SUCCESS,4.78,10,1,7,1,1
CVE-2024-51151,SUCCESS,4.06,10,0,8,1,1
CVE-2024-51162,SUCCESS,4.56,10,0,8,1,1
CVE-2024-51163,SUCCESS,7.04,10,1,7,1,1
CVE-2024-51186,SUCCESS,5.37,10,0,8,1,1
CVE-2024-5125,SUCCESS,2.49,10,0,10,0,0
CVE-2024-51254,SUCCESS,5.86,10,0,8,1,1
CVE-2024-51255,SUCCESS,6.67,10,0,8,1,1
CVE-2024-51257,SUCCESS,5.47,10,0,8,1,1
CVE-2024-51258,SUCCESS,5.14,10,0,8,1,1
CVE-2024-51259,SUCCESS,6.42,10,0,8,1,1
CVE-2024-5126,SUCCESS,1.70,11,0,11,0,0
CVE-2024-51260,SUCCESS,5.97,10,0,8,1,1
CVE-2024-51296,SUCCESS,5.38,10,2,6,1,1
CVE-2024-51299,SUCCESS,6.50,10,0,8,1,1
CVE-2024-5130,SUCCESS,1.77,6,0,6,0,0
CVE-2024-51300,SUCCESS,5.61,10,0,8,1,1
CVE-2024-51301,SUCCESS,5.40,10,0,8,1,1
CVE-2024-51304,SUCCESS,4.90,10,2,6,1,1
CVE-2024-51324,SUCCESS,4.98,10,0,8,1,1
CVE-2024-5133,SUCCESS,4.97,10,0,8,1,1
CVE-2024-51392,SUCCESS,5.08,10,0,8,1,1
CVE-2024-51434,SUCCESS,1.25,14,0,14,0,0
CVE-2024-51442,SUCCESS,5.97,10,2,6,1,1
CVE-2024-51479,SUCCESS,10.94,10,0,8,1,1
CVE-2024-51481,SUCCESS,7.00,10,0,8,1,1
CVE-2024-51501,SUCCESS,5.36,10,0,8,1,1
CVE-2024-51511,SUCCESS,4.99,10,0,8,1,1
CVE-2024-51512,SUCCESS,4.98,10,0,8,1,1
CVE-2024-51513,SUCCESS,5.18,10,0,8,1,1
CVE-2024-51514,SUCCESS,5.42,10,0,8,1,1
CVE-2024-51516,SUCCESS,4.52,10,0,8,1,1
CVE-2024-51519,SUCCESS,5.02,10,0,8,1,1
CVE-2024-51520,SUCCESS,5.61,10,0,8,1,1
CVE-2024-51521,SUCCESS,4.96,10,0,8,1,1
CVE-2024-51522,SUCCESS,5.98,10,0,8,1,1
CVE-2024-51523,SUCCESS,4.79,10,0,8,1,1
CVE-2024-51524,SUCCESS,4.67,10,0,8,1,1
CVE-2024-51525,SUCCESS,4.31,10,0,8,1,1
CVE-2024-51527,SUCCESS,4.74,10,0,8,1,1
CVE-2024-51529,SUCCESS,5.29,10,0,8,1,1
CVE-2024-51530,SUCCESS,5.12,10,0,8,1,1
CVE-2024-5154,SUCCESS,6.01,10,1,7,1,1
CVE-2024-5155,SUCCESS,1.32,8,0,8,0,0
CVE-2024-51551,SUCCESS,1.18,11,0,11,0,0
CVE-2024-51553,SUCCESS,5.60,10,0,8,1,1
CVE-2024-51554,SUCCESS,4.26,10,0,8,1,1
CVE-2024-51555,SUCCESS,1.11,12,0,12,0,0
CVE-2024-5156,SUCCESS,5.34,10,0,8,1,1
CVE-2024-51562,SUCCESS,4.35,10,0,8,1,1
CVE-2024-51564,SUCCESS,4.66,10,0,8,1,1
CVE-2024-51565,SUCCESS,5.51,10,0,8,1,1
CVE-2024-51566,SUCCESS,4.66,10,0,8,1,1
CVE-2024-51567,SUCCESS,4.40,10,0,8,1,1
CVE-2024-51630,SUCCESS,0.96,9,0,9,0,0
CVE-2024-51632,SUCCESS,4.97,10,1,7,1,1
CVE-2024-51633,SUCCESS,1.00,12,0,12,0,0
CVE-2024-51634,SUCCESS,1.00,9,0,9,0,0
CVE-2024-51635,SUCCESS,1.06,9,0,9,0,0
CVE-2024-51636,SUCCESS,4.84,10,0,8,1,1
CVE-2024-51637,SUCCESS,1.00,8,0,8,0,0
CVE-2024-51638,SUCCESS,1.01,10,0,10,0,0
CVE-2024-51639,SUCCESS,5.22,10,1,7,1,1
CVE-2024-51640,SUCCESS,5.45,10,1,7,1,1
CVE-2024-51641,SUCCESS,5.14,10,1,7,1,1
CVE-2024-51642,SUCCESS,5.16,10,1,7,1,1
CVE-2024-51643,SUCCESS,1.15,9,0,9,0,0
CVE-2024-51644,SUCCESS,1.04,12,0,12,0,0
CVE-2024-51645,SUCCESS,1.13,11,0,11,0,0
CVE-2024-51647,SUCCESS,1.00,12,0,12,0,0
CVE-2024-51648,SUCCESS,4.97,10,1,7,1,1
CVE-2024-51649,SUCCESS,0.99,12,0,12,0,0
CVE-2024-51650,SUCCESS,5.25,10,1,7,1,1
CVE-2024-51652,SUCCESS,4.81,10,1,7,1,1
CVE-2024-51653,SUCCESS,4.86,10,1,7,1,1
CVE-2024-51654,SUCCESS,5.17,10,1,7,1,1
CVE-2024-51655,SUCCESS,0.95,11,0,11,0,0
CVE-2024-51656,SUCCESS,0.99,10,0,10,0,0
CVE-2024-51657,SUCCESS,4.82,10,1,7,1,1
CVE-2024-51658,SUCCESS,1.00,10,0,10,0,0
CVE-2024-51659,SUCCESS,0.97,9,0,9,0,0
CVE-2024-51679,SUCCESS,4.88,10,1,7,1,1
CVE-2024-51684,SUCCESS,4.78,10,1,7,1,1
CVE-2024-51687,SUCCESS,6.47,10,1,7,1,1
CVE-2024-51688,SUCCESS,1.04,11,0,11,0,0
CVE-2024-5171,SUCCESS,1.39,8,0,8,0,0
CVE-2024-51720,SUCCESS,4.49,10,0,8,1,1
CVE-2024-51721,SUCCESS,4.51,10,0,8,1,1
CVE-2024-51729,SUCCESS,4.99,10,1,7,1,1
CVE-2024-51734,SUCCESS,5.20,10,0,8,1,1
CVE-2024-51736,SUCCESS,4.32,10,2,6,1,1
CVE-2024-51739,SUCCESS,4.89,10,0,8,1,1
CVE-2024-5174,SUCCESS,4.40,10,0,8,1,1
CVE-2024-51741,SUCCESS,5.11,10,0,8,1,1
CVE-2024-51746,SUCCESS,5.27,10,0,8,1,1
CVE-2024-51771,SUCCESS,5.01,10,0,8,1,1
CVE-2024-51772,SUCCESS,4.97,10,0,8,1,1
CVE-2024-5184,SUCCESS,5.01,10,1,7,1,1
CVE-2024-51941,SUCCESS,4.52,10,0,8,1,1
CVE-2024-51954,SUCCESS,4.93,10,0,8,1,1
CVE-2024-5197,SUCCESS,4.24,10,1,7,1,1
CVE-2024-51988,SUCCESS,4.65,10,0,8,1,1
CVE-2024-51995,SUCCESS,4.70,10,0,8,1,1
CVE-2024-51996,SUCCESS,5.17,10,0,8,1,1
CVE-2024-51997,SUCCESS,4.82,10,0,8,1,1
CVE-2024-52001,SUCCESS,4.47,10,0,8,1,1
CVE-2024-52004,SUCCESS,5.42,10,0,8,1,1
CVE-2024-52013,SUCCESS,4.47,10,2,6,1,1
CVE-2024-52014,SUCCESS,4.66,10,2,6,1,1
CVE-2024-52015,SUCCESS,4.48,10,2,6,1,1
CVE-2024-52016,SUCCESS,4.84,10,2,6,1,1
CVE-2024-52017,SUCCESS,4.77,10,2,6,1,1
CVE-2024-52022,SUCCESS,4.36,10,2,6,1,1
CVE-2024-52023,SUCCESS,5.01,10,2,6,1,1
CVE-2024-52024,SUCCESS,4.76,10,2,6,1,1
CVE-2024-52025,SUCCESS,5.59,10,2,6,1,1
CVE-2024-52026,SUCCESS,4.85,10,2,6,1,1
CVE-2024-52028,SUCCESS,4.71,10,2,6,1,1
CVE-2024-52029,SUCCESS,4.82,10,2,6,1,1
CVE-2024-52030,SUCCESS,5.02,10,2,6,1,1
CVE-2024-52032,SUCCESS,4.96,10,0,8,1,1
CVE-2024-52051,SUCCESS,7.96,10,0,8,1,1
CVE-2024-5208,SUCCESS,6.10,10,0,8,1,1
CVE-2024-5209,SUCCESS,6.25,10,0,8,1,1
CVE-2024-5210,SUCCESS,5.12,10,0,8,1,1
CVE-2024-5213,SUCCESS,5.17,10,0,8,1,1
CVE-2024-5216,SUCCESS,4.58,10,0,8,1,1
CVE-2024-52280,SUCCESS,4.26,10,0,8,1,1
CVE-2024-52282,SUCCESS,4.48,10,0,8,1,1
CVE-2024-52286,SUCCESS,4.57,10,0,8,1,1
CVE-2024-52287,SUCCESS,5.12,10,0,8,1,1
CVE-2024-52291,SUCCESS,5.59,10,3,5,1,1
CVE-2024-52293,SUCCESS,5.12,10,1,7,1,1
CVE-2024-52297,SUCCESS,5.01,10,0,8,1,1
CVE-2024-52303,SUCCESS,5.33,10,1,7,1,1
CVE-2024-52308,SUCCESS,5.43,10,0,8,1,1
CVE-2024-52309,SUCCESS,5.55,10,0,8,1,1
CVE-2024-52319,SUCCESS,4.53,10,1,7,1,1
CVE-2024-52321,SUCCESS,4.66,10,0,8,1,1
CVE-2024-52322,SUCCESS,4.06,10,0,8,1,1
CVE-2024-52323,SUCCESS,4.52,10,0,8,1,1
CVE-2024-52325,SUCCESS,4.98,10,2,6,1,1
CVE-2024-52331,SUCCESS,5.02,10,0,8,1,1
CVE-2024-52333,SUCCESS,5.18,10,0,8,1,1
CVE-2024-52336,SUCCESS,5.27,10,0,8,1,1
CVE-2024-52337,SUCCESS,4.89,10,0,8,1,1
CVE-2024-52361,SUCCESS,4.54,10,0,8,1,1
CVE-2024-52378,SUCCESS,5.00,10,1,7,1,1
CVE-2024-52388,SUCCESS,1.06,9,0,9,0,0
CVE-2024-52409,SUCCESS,6.11,10,0,8,1,1
CVE-2024-52415,SUCCESS,5.08,10,0,8,1,1
CVE-2024-52421,SUCCESS,1.04,7,0,7,0,0
CVE-2024-52424,SUCCESS,1.02,9,0,9,0,0
CVE-2024-52434,SUCCESS,4.94,10,2,6,1,1
CVE-2024-52441,SUCCESS,5.07,10,0,8,1,1
CVE-2024-52446,SUCCESS,5.08,10,0,8,1,1
CVE-2024-52451,SUCCESS,5.14,10,1,7,1,1
CVE-2024-52461,SUCCESS,4.89,10,1,7,1,1
CVE-2024-52477,SUCCESS,5.14,10,1,7,1,1
CVE-2024-52481,SUCCESS,1.08,10,0,10,0,0
CVE-2024-52506,SUCCESS,5.37,10,1,7,1,1
CVE-2024-52508,SUCCESS,5.95,10,0,8,1,1
CVE-2024-52509,SUCCESS,5.15,10,0,8,1,1
CVE-2024-52510,SUCCESS,4.95,10,0,8,1,1
CVE-2024-52513,SUCCESS,5.30,10,0,8,1,1
CVE-2024-52514,SUCCESS,5.01,10,0,8,1,1
CVE-2024-52516,SUCCESS,4.87,10,0,8,1,1
CVE-2024-52517,SUCCESS,4.90,10,0,8,1,1
CVE-2024-52518,SUCCESS,4.62,10,0,8,1,1
CVE-2024-52519,SUCCESS,4.87,10,0,8,1,1
CVE-2024-52520,SUCCESS,5.74,10,0,8,1,1
CVE-2024-52523,SUCCESS,6.02,10,0,8,1,1
CVE-2024-52528,SUCCESS,4.90,10,0,8,1,1
CVE-2024-52533,SUCCESS,5.60,10,3,5,1,1
CVE-2024-52544,SUCCESS,5.12,10,2,6,1,1
CVE-2024-52547,SUCCESS,5.38,10,2,6,1,1
CVE-2024-52567,SUCCESS,5.47,10,0,8,1,1
CVE-2024-5257,SUCCESS,4.74,10,0,8,1,1
CVE-2024-52574,SUCCESS,5.17,10,0,8,1,1
CVE-2024-52579,SUCCESS,5.24,10,0,8,1,1
CVE-2024-52589,SUCCESS,4.27,10,0,8,1,1
CVE-2024-52590,SUCCESS,4.47,10,0,8,1,1
CVE-2024-52591,SUCCESS,5.41,10,0,8,1,1
CVE-2024-52592,SUCCESS,5.38,10,0,8,1,1
CVE-2024-52593,SUCCESS,5.73,10,0,8,1,1
CVE-2024-5268,SUCCESS,1.83,6,0,6,0,0
CVE-2024-52739,SUCCESS,4.48,10,0,8,1,1
CVE-2024-5276,SUCCESS,5.51,10,1,7,1,1
CVE-2024-5278,SUCCESS,2.18,7,0,7,0,0
CVE-2024-52788,SUCCESS,4.77,10,0,8,1,1
CVE-2024-52789,SUCCESS,4.72,10,0,8,1,1
CVE-2024-52797,SUCCESS,5.57,10,0,8,1,1
CVE-2024-52802,SUCCESS,6.33,10,0,8,1,1
CVE-2024-52803,SUCCESS,7.78,10,2,6,1,1
CVE-2024-52804,SUCCESS,4.45,10,1,7,1,1
CVE-2024-52811,SUCCESS,2.09,6,0,6,0,0
CVE-2024-52813,SUCCESS,4.79,10,0,8,1,1
CVE-2024-52815,SUCCESS,5.86,10,0,8,1,1
CVE-2024-52831,SUCCESS,1.14,7,0,7,0,0
CVE-2024-52875,SUCCESS,5.40,10,2,6,1,1
CVE-2024-52880,SUCCESS,7.24,10,0,8,1,1
CVE-2024-52903,SUCCESS,4.78,10,0,8,1,1
CVE-2024-52917,SUCCESS,4.05,10,0,8,1,1
CVE-2024-52919,SUCCESS,4.68,10,1,7,1,1
CVE-2024-52920,SUCCESS,4.57,10,0,8,1,1
CVE-2024-52923,SUCCESS,5.83,10,0,8,1,1
CVE-2024-52925,SUCCESS,4.93,10,0,8,1,1
CVE-2024-52926,SUCCESS,4.55,10,0,8,1,1
CVE-2024-52949,SUCCESS,4.33,10,2,6,1,1
CVE-2024-52966,SUCCESS,4.98,10,1,7,1,1
CVE-2024-52968,SUCCESS,4.56,10,0,8,1,1
CVE-2024-52974,SUCCESS,5.64,10,0,8,1,1
CVE-2024-52975,SUCCESS,4.18,10,0,8,1,1
CVE-2024-52979,SUCCESS,5.91,10,0,8,1,1
CVE-2024-52980,SUCCESS,5.34,10,0,8,1,1
CVE-2024-52981,SUCCESS,4.73,10,0,8,1,1
CVE-2024-52982,SUCCESS,1.26,8,0,8,0,0
CVE-2024-53007,SUCCESS,4.82,10,0,8,1,1
CVE-2024-53011,SUCCESS,4.94,10,0,8,1,1
CVE-2024-53012,SUCCESS,6.35,10,1,7,1,1
CVE-2024-53022,SUCCESS,5.25,10,1,7,1,1
CVE-2024-53024,SUCCESS,5.47,10,1,7,1,1
CVE-2024-53028,SUCCESS,4.67,10,1,7,1,1
CVE-2024-53029,SUCCESS,4.30,10,1,7,1,1
CVE-2024-53030,SUCCESS,5.03,10,1,7,1,1
CVE-2024-53031,SUCCESS,4.16,10,1,7,1,1
CVE-2024-53032,SUCCESS,4.91,10,1,7,1,1
CVE-2024-53033,SUCCESS,4.50,10,1,7,1,1
CVE-2024-53034,SUCCESS,4.53,10,1,7,1,1
CVE-2024-53051,SUCCESS,5.07,10,0,8,1,1
CVE-2024-53052,SUCCESS,5.57,10,0,8,1,1
CVE-2024-53053,SUCCESS,4.85,10,0,8,1,1
CVE-2024-5306,SUCCESS,5.87,10,1,7,1,1
CVE-2024-53061,SUCCESS,4.36,10,2,6,1,1
CVE-2024-5307,SUCCESS,1.89,6,0,6,0,0
CVE-2024-53082,SUCCESS,5.06,10,0,8,1,1
CVE-2024-53088,SUCCESS,5.29,10,1,7,1,1
CVE-2024-53093,SUCCESS,5.55,10,0,8,1,1
CVE-2024-53096,SUCCESS,5.46,10,0,8,1,1
CVE-2024-53101,SUCCESS,1.07,7,0,7,0,0
CVE-2024-53103,SUCCESS,5.25,10,0,8,1,1
CVE-2024-53106,SUCCESS,4.71,10,1,7,1,1
CVE-2024-53114,SUCCESS,5.29,10,0,8,1,1
CVE-2024-53122,SUCCESS,5.01,10,1,7,1,1
CVE-2024-53123,SUCCESS,4.62,10,0,8,1,1
CVE-2024-53125,SUCCESS,1.44,8,0,8,0,0
CVE-2024-53136,SUCCESS,9.47,10,0,8,1,1
CVE-2024-53142,SUCCESS,2.46,6,0,6,0,0
CVE-2024-53162,SUCCESS,5.46,10,0,8,1,1
CVE-2024-53169,SUCCESS,2.61,5,0,5,0,0
CVE-2024-53171,SUCCESS,6.45,10,1,7,1,1
CVE-2024-53185,SUCCESS,2.18,6,0,6,0,0
CVE-2024-53193,SUCCESS,4.79,10,1,7,1,1
CVE-2024-53195,SUCCESS,6.25,10,0,8,1,1
CVE-2024-53207,SUCCESS,8.09,10,0,8,1,1
CVE-2024-53209,SUCCESS,4.74,10,1,7,1,1
CVE-2024-53218,SUCCESS,4.73,10,0,8,1,1
CVE-2024-53237,SUCCESS,5.56,10,1,7,1,1
CVE-2024-53238,SUCCESS,5.08,10,0,8,1,1
CVE-2024-53242,SUCCESS,5.75,10,0,8,1,1
CVE-2024-53243,SUCCESS,5.58,10,0,8,1,1
CVE-2024-53244,SUCCESS,5.02,10,0,8,1,1
CVE-2024-53245,SUCCESS,4.77,10,0,8,1,1
CVE-2024-5325,SUCCESS,6.62,10,1,7,1,1
CVE-2024-53253,SUCCESS,5.70,10,1,7,1,1
CVE-2024-53263,SUCCESS,5.02,10,0,8,1,1
CVE-2024-5329,SUCCESS,5.59,10,1,7,1,1
CVE-2024-53290,SUCCESS,6.09,10,2,6,1,1
CVE-2024-53295,SUCCESS,6.18,10,0,8,1,1
CVE-2024-53299,SUCCESS,5.62,10,0,8,1,1
CVE-2024-53304,SUCCESS,5.68,10,0,8,1,1
CVE-2024-53305,SUCCESS,4.29,10,0,8,1,1
CVE-2024-5331,SUCCESS,5.18,10,0,8,1,1
CVE-2024-53319,SUCCESS,4.69,10,2,6,1,1
CVE-2024-53320,SUCCESS,4.94,10,2,6,1,1
CVE-2024-5333,SUCCESS,4.55,10,0,8,1,1
CVE-2024-53333,SUCCESS,4.52,10,0,8,1,1
CVE-2024-53348,SUCCESS,4.77,10,0,8,1,1
CVE-2024-53349,SUCCESS,4.75,10,0,8,1,1
CVE-2024-53350,SUCCESS,6.61,10,0,8,1,1
CVE-2024-53356,SUCCESS,5.36,10,0,8,1,1
CVE-2024-53357,SUCCESS,5.29,10,1,7,1,1
CVE-2024-53359,SUCCESS,5.50,10,0,8,1,1
CVE-2024-53379,SUCCESS,4.82,10,2,6,1,1
CVE-2024-53382,SUCCESS,5.30,10,1,7,1,1
CVE-2024-53386,SUCCESS,4.39,10,0,8,1,1
CVE-2024-53406,SUCCESS,4.84,10,0,8,1,1
CVE-2024-53423,SUCCESS,4.68,10,0,8,1,1
CVE-2024-53425,SUCCESS,4.71,10,0,8,1,1
CVE-2024-53427,SUCCESS,5.83,10,2,6,1,1
CVE-2024-5343,SUCCESS,6.20,10,1,7,1,1
CVE-2024-53442,SUCCESS,4.37,10,2,6,1,1
CVE-2024-53450,SUCCESS,4.75,10,0,8,1,1
CVE-2024-53458,SUCCESS,4.70,10,0,8,1,1
CVE-2024-53522,SUCCESS,4.80,10,0,8,1,1
CVE-2024-53526,SUCCESS,4.13,10,0,8,1,1
CVE-2024-53542,SUCCESS,4.73,10,0,8,1,1
CVE-2024-53556,SUCCESS,5.32,10,1,7,1,1
CVE-2024-53573,SUCCESS,4.94,10,0,8,1,1
CVE-2024-53604,SUCCESS,5.75,10,1,7,1,1
CVE-2024-53614,SUCCESS,5.57,10,0,8,1,1
CVE-2024-53615,SUCCESS,5.90,10,2,6,1,1
CVE-2024-53647,SUCCESS,6.32,10,0,8,1,1
CVE-2024-53672,SUCCESS,6.14,10,0,8,1,1
CVE-2024-53680,SUCCESS,7.40,10,0,8,1,1
CVE-2024-53692,SUCCESS,6.24,10,2,6,1,1
CVE-2024-53693,SUCCESS,6.20,10,0,8,1,1
CVE-2024-53700,SUCCESS,5.80,10,2,6,1,1
CVE-2024-53704,SUCCESS,5.63,10,0,8,1,1
CVE-2024-53706,SUCCESS,6.72,10,0,8,1,1
CVE-2024-53710,SUCCESS,6.48,10,1,7,1,1
CVE-2024-53711,SUCCESS,5.78,10,1,7,1,1
CVE-2024-53712,SUCCESS,1.02,8,0,8,0,0
CVE-2024-53713,SUCCESS,5.53,10,1,7,1,1
CVE-2024-53714,SUCCESS,5.40,10,1,7,1,1
CVE-2024-53715,SUCCESS,1.06,8,0,8,0,0
CVE-2024-53716,SUCCESS,1.06,13,0,13,0,0
CVE-2024-53717,SUCCESS,1.06,10,0,10,0,0
CVE-2024-53718,SUCCESS,1.08,8,0,8,0,0
CVE-2024-53719,SUCCESS,1.05,7,0,7,0,0
CVE-2024-53720,SUCCESS,1.01,8,0,8,0,0
CVE-2024-53722,SUCCESS,1.04,10,0,10,0,0
CVE-2024-53723,SUCCESS,11.46,10,1,7,1,1
CVE-2024-53724,SUCCESS,1.23,11,0,11,0,0
CVE-2024-53725,SUCCESS,5.40,10,1,7,1,1
CVE-2024-53726,SUCCESS,6.80,10,1,7,1,1
CVE-2024-53727,SUCCESS,6.02,10,1,7,1,1
CVE-2024-53728,SUCCESS,1.14,11,0,11,0,0
CVE-2024-53729,SUCCESS,0.91,9,0,9,0,0
CVE-2024-53730,SUCCESS,5.90,10,1,7,1,1
CVE-2024-53732,SUCCESS,5.22,10,1,7,1,1
CVE-2024-53734,SUCCESS,5.14,10,1,7,1,1
CVE-2024-53736,SUCCESS,1.06,11,0,11,0,0
CVE-2024-53750,SUCCESS,1.07,10,0,10,0,0
CVE-2024-53753,SUCCESS,5.24,10,1,7,1,1
CVE-2024-53755,SUCCESS,4.77,10,1,7,1,1
CVE-2024-53762,SUCCESS,1.03,9,0,9,0,0
CVE-2024-53765,SUCCESS,1.03,10,0,10,0,0
CVE-2024-53769,SUCCESS,1.05,10,0,10,0,0
CVE-2024-53770,SUCCESS,4.89,10,1,7,1,1
CVE-2024-53776,SUCCESS,5.23,10,1,7,1,1
CVE-2024-53777,SUCCESS,4.96,10,1,7,1,1
CVE-2024-53778,SUCCESS,4.98,10,1,7,1,1
CVE-2024-53779,SUCCESS,5.25,10,1,7,1,1
CVE-2024-53780,SUCCESS,5.04,10,1,7,1,1
CVE-2024-53781,SUCCESS,5.40,10,1,7,1,1
CVE-2024-53782,SUCCESS,5.02,10,0,8,1,1
CVE-2024-53787,SUCCESS,1.00,6,0,6,0,0
CVE-2024-53789,SUCCESS,5.50,10,1,7,1,1
CVE-2024-53793,SUCCESS,4.73,10,1,7,1,1
CVE-2024-53827,SUCCESS,4.76,10,0,8,1,1
CVE-2024-53832,SUCCESS,4.12,10,0,8,1,1
CVE-2024-53837,SUCCESS,5.46,10,1,7,1,1
CVE-2024-53845,SUCCESS,5.36,10,0,8,1,1
CVE-2024-53851,SUCCESS,5.05,10,0,8,1,1
CVE-2024-53857,SUCCESS,4.74,10,1,7,1,1
CVE-2024-53858,SUCCESS,5.04,10,0,8,1,1
CVE-2024-53859,SUCCESS,5.28,10,0,8,1,1
CVE-2024-53860,SUCCESS,5.54,10,0,8,1,1
CVE-2024-53862,SUCCESS,5.35,10,0,8,1,1
CVE-2024-53869,SUCCESS,4.64,10,1,7,1,1
CVE-2024-53899,SUCCESS,4.20,10,2,6,1,1
CVE-2024-53901,SUCCESS,5.00,10,2,6,1,1
CVE-2024-53919,SUCCESS,6.41,10,0,8,1,1
CVE-2024-53921,SUCCESS,4.73,10,0,8,1,1
CVE-2024-53937,SUCCESS,5.23,10,0,8,1,1
CVE-2024-53944,SUCCESS,5.24,10,2,6,1,1
CVE-2024-53982,SUCCESS,6.46,10,1,7,1,1
CVE-2024-53983,SUCCESS,5.62,10,1,7,1,1
CVE-2024-53990,SUCCESS,4.73,10,0,8,1,1
CVE-2024-53991,SUCCESS,4.81,10,0,8,1,1
CVE-2024-54003,SUCCESS,4.85,10,0,8,1,1
CVE-2024-54006,SUCCESS,5.50,10,2,6,1,1
CVE-2024-54007,SUCCESS,5.43,10,2,6,1,1
CVE-2024-54009,SUCCESS,5.69,10,0,8,1,1
CVE-2024-54038,SUCCESS,5.40,10,0,8,1,1
CVE-2024-54089,SUCCESS,4.57,10,0,8,1,1
CVE-2024-54096,SUCCESS,5.24,10,0,8,1,1
CVE-2024-54098,SUCCESS,5.42,10,0,8,1,1
CVE-2024-54099,SUCCESS,5.26,10,0,8,1,1
CVE-2024-54100,SUCCESS,5.28,10,0,8,1,1
CVE-2024-54101,SUCCESS,4.89,10,0,8,1,1
CVE-2024-54103,SUCCESS,5.59,10,0,8,1,1
CVE-2024-54104,SUCCESS,5.43,10,0,8,1,1
CVE-2024-54107,SUCCESS,7.33,10,1,7,1,1
CVE-2024-54108,SUCCESS,4.77,10,0,8,1,1
CVE-2024-54109,SUCCESS,5.20,10,1,7,1,1
CVE-2024-54110,SUCCESS,5.54,10,0,8,1,1
CVE-2024-54112,SUCCESS,6.23,10,0,8,1,1
CVE-2024-54113,SUCCESS,4.74,10,0,8,1,1
CVE-2024-54117,SUCCESS,5.26,10,0,8,1,1
CVE-2024-54119,SUCCESS,5.28,10,0,8,1,1
CVE-2024-54121,SUCCESS,5.23,10,0,8,1,1
CVE-2024-54134,SUCCESS,5.19,10,0,8,1,1
CVE-2024-54137,SUCCESS,4.74,10,0,8,1,1
CVE-2024-54140,SUCCESS,5.49,10,0,8,1,1
CVE-2024-54143,SUCCESS,4.81,10,2,6,1,1
CVE-2024-54148,SUCCESS,4.64,10,0,8,1,1
CVE-2024-54151,SUCCESS,4.96,10,0,8,1,1
CVE-2024-54159,SUCCESS,4.73,10,0,8,1,1
CVE-2024-54176,SUCCESS,5.28,10,1,7,1,1
CVE-2024-54188,SUCCESS,4.83,10,0,8,1,1
CVE-2024-54191,SUCCESS,5.42,10,0,8,1,1
CVE-2024-5420,SUCCESS,5.46,10,0,8,1,1
CVE-2024-5422,SUCCESS,4.87,10,0,8,1,1
CVE-2024-54223,SUCCESS,1.11,13,0,13,0,0
CVE-2024-54226,SUCCESS,0.99,10,0,10,0,0
CVE-2024-5423,SUCCESS,5.08,10,0,8,1,1
CVE-2024-5424,SUCCESS,6.11,10,0,8,1,1
CVE-2024-5430,SUCCESS,4.77,10,0,8,1,1
CVE-2024-5432,SUCCESS,5.36,10,0,8,1,1
CVE-2024-54331,SUCCESS,5.72,10,1,7,1,1
CVE-2024-54332,SUCCESS,1.06,10,0,10,0,0
CVE-2024-54337,SUCCESS,5.24,10,1,7,1,1
CVE-2024-54351,SUCCESS,5.01,10,1,7,1,1
CVE-2024-54353,SUCCESS,0.98,9,0,9,0,0
CVE-2024-54354,SUCCESS,5.23,10,2,6,1,1
CVE-2024-54368,SUCCESS,4.45,10,0,8,1,1
CVE-2024-54372,SUCCESS,4.74,10,0,8,1,1
CVE-2024-5439,SUCCESS,5.43,10,0,8,1,1
CVE-2024-54391,SUCCESS,0.96,7,0,7,0,0
CVE-2024-54392,SUCCESS,0.96,8,0,8,0,0
CVE-2024-54393,SUCCESS,1.01,9,0,9,0,0
CVE-2024-54394,SUCCESS,0.99,9,0,9,0,0
CVE-2024-54397,SUCCESS,1.05,10,0,10,0,0
CVE-2024-54398,SUCCESS,0.97,9,0,9,0,0
CVE-2024-54399,SUCCESS,5.26,10,1,7,1,1
CVE-2024-5440,SUCCESS,6.24,10,0,8,1,1
CVE-2024-54400,SUCCESS,1.04,9,0,9,0,0
CVE-2024-54401,SUCCESS,0.99,10,0,10,0,0
CVE-2024-54404,SUCCESS,0.98,11,0,11,0,0
CVE-2024-54405,SUCCESS,1.04,9,0,9,0,0
CVE-2024-54407,SUCCESS,5.10,10,1,7,1,1
CVE-2024-54409,SUCCESS,5.42,10,1,7,1,1
CVE-2024-54410,SUCCESS,1.04,9,0,9,0,0
CVE-2024-54411,SUCCESS,10.34,10,1,7,1,1
CVE-2024-54412,SUCCESS,1.01,12,0,12,0,0
CVE-2024-54413,SUCCESS,1.00,12,0,12,0,0
CVE-2024-54414,SUCCESS,1.11,9,0,9,0,0
CVE-2024-54415,SUCCESS,1.02,9,0,9,0,0
CVE-2024-54416,SUCCESS,1.05,6,0,6,0,0
CVE-2024-54421,SUCCESS,0.99,10,0,10,0,0
CVE-2024-54423,SUCCESS,1.01,11,0,11,0,0
CVE-2024-54425,SUCCESS,5.26,10,1,7,1,1
CVE-2024-54426,SUCCESS,5.74,10,1,7,1,1
